User 5411: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 3624: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 4061: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 2216: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 784: [3882, 0, 1, 2, 3, 4, 6, 7, 9, 10]
User 5190: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 1121: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1776: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 755: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 745: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 3304: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1952: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2609: [3882, 0, 3841, 3842, 3843, 3844, 3845, 3846, 3847, 3848]
User 1872: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 3843]
User 3822: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 974: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 2623: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 475: [3882, 0, 3, 5, 6, 7, 8, 11, 12, 13]
User 3516: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 255: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2819: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2361: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5325: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2275: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1416: [3880, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 698: [3882, 3, 7, 9, 10, 12, 13, 14, 15, 16]
User 4926: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 11]
User 2029: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2234: [3882, 0, 1, 2, 3, 5, 6, 7, 8, 9]
User 4511: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1759: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2452: [3881, 0, 1, 2, 3, 4, 5, 7, 11, 12]
User 2263: [3882, 0, 1, 2, 3, 5, 6, 7, 8, 9]
User 4787: [3882, 2, 3, 5, 6, 7, 8, 9, 10, 11]
User 592: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4235: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3029: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3399: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3859: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 4795: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1021: [3882, 3842, 3843, 3844, 3845, 3847, 3848, 3849, 3850, 3833]
User 305: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 1447: [3882, 2, 4, 7, 9, 11, 12, 14, 16, 18]
User 106: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3284: [3881, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 663: [3882, 1, 2, 3, 4, 5, 3842, 3843, 3844, 3845]
User 5589: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5155: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5219: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4469: [3882, 1, 2, 3, 5, 6, 7, 8, 11, 12]
User 3568: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1672: [3882, 1, 2, 3, 4, 3843, 3844, 3845, 3846, 3847]
User 5316: [3882, 1, 2, 4, 6, 7, 8, 9, 11, 12]
User 5916: [3882, 0, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 972: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 871: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 3791: [3882, 3, 5, 6, 7, 11, 12, 13, 16, 3840]
User 3046: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2258: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5202: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 3094: [3882, 1, 2, 3, 4, 5, 7, 8, 9, 11]
User 2736: [3881, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 4632: [3882, 0, 2, 3, 4, 3843, 3844, 3845, 3846, 3847]
User 3060: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 655: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1083: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4160: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 2607: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 2191: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1545: [3881, 0, 3, 4, 6, 7, 8, 9, 10, 11]
User 1703: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3867: [3882, 1, 2, 4, 5, 6, 7, 8, 3843, 3844]
User 1485: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 384: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3250: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5326: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3884: [3882, 1, 2, 3, 4, 3829, 3830, 3831, 3832, 3833]
User 4106: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 2854: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 6009: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4355: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 5787: [3882, 1, 5, 6, 7, 8, 11, 12, 13, 14]
User 2561: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 3232: [3881, 0, 1, 2, 3841, 3842, 3843, 3844, 3845, 3846]
User 1297: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 6031: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 2565: [3882, 2, 3, 4, 5, 6, 7, 8, 10, 11]
User 462: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 9]
User 14: [3882, 0, 1, 2, 3, 4, 3842, 3843, 3844, 3845]
User 4704: [3882, 1, 2, 3, 4, 5, 7, 8, 9, 10]
User 3942: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1524: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3803: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 138: [3882, 1, 2, 3, 4, 5, 6, 7, 3842, 3843]
User 3225: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 3575: [3882, 1, 3, 4, 6, 7, 8, 10, 11, 12]
User 2776: [3882, 0, 7, 8, 11, 12, 14, 15, 17, 19]
User 1193: [3881, 0, 1, 2, 4, 5, 6, 7, 8, 9]
User 149: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4677: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 2091: [3881, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 4680: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 696: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2975: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1219: [3882, 0, 1, 3, 4, 5, 7, 8, 10, 11]
User 456: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 3832: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 444: [3882, 0, 1, 3833, 3834, 3835, 3836, 3838, 3839, 3840]
User 1777: [3881, 1, 2, 3, 5, 7, 8, 10, 12, 13]
User 2809: [3882, 2, 3, 5, 8, 9, 10, 11, 12, 13]
User 4004: [3882, 1, 2, 3, 4, 6, 7, 3841, 3842, 3843]
User 954: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1176: [3882, 0, 1, 2, 3, 4, 3841, 3842, 3843, 3844]
User 4053: [3882, 0, 1, 2, 3, 6, 7, 8, 9, 10]
User 2010: [3882, 1, 2, 3, 4, 5, 7, 3842, 3843, 3844]
User 4103: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4753: [3882, 1, 3, 4, 5, 6, 7, 8, 9, 11]
User 280: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4406: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 5237: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 604: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 207: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5620: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1920: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4578: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 10]
User 4976: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 519: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 3842]
User 5944: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1747: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 11]
User 1940: [3881, 0, 3, 5, 7, 8, 3832, 3833, 3834, 3835]
User 217: [3882, 0, 1, 2, 3, 3842, 3843, 3844, 3845, 3847]
User 2915: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5925: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1835: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 3843]
User 3330: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3168: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 6016: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3097: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4800: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 4250: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2575: [3882, 2, 3, 4, 6, 7, 8, 9, 10, 11]
User 4905: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1752: [3882, 0, 1, 2, 3, 4, 5, 6, 3836, 3838]
User 3542: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4294: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3393: [3882, 2, 3, 4, 6, 7, 8, 3843, 3844, 3845]
User 5464: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5367: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4270: [3882, 2, 3, 4, 5, 6, 7, 8, 11, 12]
User 3376: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5419: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 2647: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1130: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1689: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2923: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 347: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4228: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 12: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3538: [3882, 2, 7, 8, 10, 11, 12, 13, 3843, 3844]
User 1521: [3882, 0, 1, 3842, 3843, 3844, 3845, 3846, 3847, 3848]
User 1227: [3882, 0, 1, 2, 3, 3841, 3842, 3843, 3844, 3845]
User 3438: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5086: [3881, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1896: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5516: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2068: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5386: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 10]
User 100: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4152: [3882, 1, 2, 3, 4, 5, 7, 3843, 3844, 3845]
User 1460: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4820: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1531: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3610: [3882, 1, 2, 3, 4, 5, 3843, 3844, 3845, 3846]
User 4112: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 9]
User 3605: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 307: [3882, 3, 4, 5, 6, 7, 8, 11, 12, 13]
User 5674: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1977: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4920: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3670: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2992: [3882, 0, 1, 2, 3, 4, 6, 3843, 3844, 3845]
User 1296: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 736: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 3247: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 132: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3296: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3013: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4836: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3539: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 3756: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 10]
User 2026: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1278: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2046: [3882, 2, 3, 4, 3839, 3842, 3843, 3844, 3845, 3846]
User 5624: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 4665: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 5255: [3882, 0, 3841, 3842, 3843, 3844, 3845, 3846, 3847, 3848]
User 1623: [3882, 0, 1, 3, 4, 6, 7, 10, 11, 12]
User 1858: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 1883: [3882, 2, 3, 4, 3836, 3838, 3839, 3840, 3842, 3843]
User 4661: [3882, 0, 1, 2, 3, 5, 6, 7, 8, 9]
User 2751: [3882, 1, 2, 3, 4, 5, 3842, 3843, 3844, 3845]
User 1569: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 495: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 2051: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 936: [3881, 0, 1, 3, 4, 5, 6, 7, 9, 10]
User 2262: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1636: [3838, 3839, 3840, 3841, 3842, 3843, 3844, 3845, 3829, 3830]
User 373: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 145: [3882, 0, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1884: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2441: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1448: [3882, 3, 4, 6, 7, 8, 11, 13, 14, 3831]
User 5327: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1945: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3842]
User 4606: [3881, 1, 2, 3, 4, 5, 6, 7, 8, 11]
User 1136: [3881, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 4125: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5010: [3882, 3, 4, 5, 7, 8, 12, 13, 14, 15]
User 3362: [3882, 1, 3, 4, 5, 7, 8, 9, 11, 12]
User 3879: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5960: [3882, 0, 3, 4, 6, 7, 8, 11, 12, 13]
User 2401: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3704: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3810: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1361: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4131: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 263: [3882, 2, 3, 5, 7, 8, 10, 11, 12, 13]
User 4121: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1417: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5036: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1095: [3882, 2, 3, 4, 5, 6, 7, 8, 10, 3841]
User 763: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4487: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3298: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2022: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5793: [3882, 0, 3, 4, 5, 7, 8, 9, 10, 11]
User 2306: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 723: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1380: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2681: [3882, 1, 2, 3, 4, 5, 3843, 3844, 3845, 3846]
User 4322: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 9]
User 1804: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 3010: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 854: [3882, 1, 2, 4, 5, 6, 7, 8, 9, 11]
User 4429: [3882, 1, 4, 5, 6, 7, 8, 9, 11, 3843]
User 3676: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 164: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 947: [3882, 1, 2, 3, 4, 5, 6, 7, 3835, 3836]
User 5082: [3882, 1, 2, 5, 6, 7, 8, 11, 12, 13]
User 4714: [3882, 1, 3, 4, 6, 7, 3843, 3844, 3845, 3846]
User 3684: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 3908: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4071: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1836: [3882, 0, 2, 3, 4, 7, 8, 11, 12, 13]
User 4271: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 453: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5675: [3882, 1, 2, 3, 4, 5, 7, 8, 9, 10]
User 3469: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 4907: [3882, 2, 3, 4, 5, 6, 3843, 3844, 3845, 3846]
User 2616: [3882, 1, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 872: [3841, 3842, 3843, 3844, 3845, 3846, 3847, 3848, 3832, 3833]
User 4273: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 388: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5923: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 5194: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2860: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 4497: [3882, 0, 2, 3, 4, 6, 7, 8, 10, 11]
User 5870: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2087: [3881, 0, 2, 3, 3835, 3836, 3838, 3839, 3840, 3841]
User 797: [3882, 2, 3, 4, 5, 6, 7, 8, 3841, 3842]
User 4813: [3882, 0, 1, 2, 3, 4, 6, 7, 3843, 3844]
User 3559: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4864: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2747: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 5056: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 742: [3881, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5962: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1319: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 3646: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5719: [3882, 1, 2, 3, 4, 5, 7, 8, 10, 3843]
User 334: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2115: [3881, 3, 7, 10, 11, 14, 15, 16, 19, 25]
User 5328: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5398: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5428: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 2641: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 6002: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 878: [3882, 0, 1, 2, 3, 4, 5, 3842, 3843, 3844]
User 4843: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2795: [3882, 1, 2, 3, 4, 5, 7, 8, 11, 12]
User 3511: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 10]
User 657: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3024: [3882, 1, 2, 3, 4, 5, 3842, 3843, 3844, 3845]
User 2418: [3881, 0, 1, 3, 5, 7, 8, 9, 10, 11]
User 4042: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 405: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3398: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 942: [3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3833, 3834]
User 1878: [3882, 2, 3, 4, 6, 7, 8, 11, 12, 13]
User 1096: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 107: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5778: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1451: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2040: [3882, 1, 2, 3, 4, 7, 8, 9, 11, 12]
User 864: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2793: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3210: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3723: [3882, 1, 2, 3, 6, 7, 8, 9, 11, 12]
User 4488: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1424: [3881, 0, 3, 4, 6, 7, 8, 10, 12, 13]
User 836: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 122: [3882, 3841, 3842, 3843, 3844, 3845, 3846, 3847, 3848, 3832]
User 3079: [3882, 3840, 3842, 3843, 3844, 3846, 3847, 3848, 3849, 3831]
User 1942: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5465: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 2792: [3882, 0, 1, 3, 4, 6, 7, 8, 10, 11]
User 2780: [3882, 0, 1, 2, 3840, 3842, 3843, 3844, 3845, 3846]
User 5515: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1264: [3882, 0, 1, 2, 3839, 3840, 3842, 3843, 3844, 3846]
User 1854: [3882, 0, 1, 2, 3, 4, 6, 3843, 3844, 3845]
User 1548: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3307: [3882, 1, 3, 4, 5, 6, 7, 8, 9, 12]
User 241: [3882, 0, 1, 3841, 3842, 3843, 3844, 3845, 3846, 3847]
User 1073: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1709: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 3843]
User 3512: [3882, 1, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 294: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 3582: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 9]
User 5123: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 4558: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 1032: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 1295: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 476: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 3117: [3882, 1, 2, 3, 4, 5, 7, 8, 9, 11]
User 2695: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 605: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 2432: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4288: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3236: [3882, 1, 2, 3, 4, 3843, 3844, 3845, 3846, 3847]
User 3991: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 134: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5979: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 3598: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 3509: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3066: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 11]
User 5064: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 147: [3882, 0, 3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 819: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5788: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4360: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2682: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 4194: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2608: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 5770: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1368: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2867: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3105: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5779: [3882, 1, 2, 4, 6, 7, 8, 10, 11, 12]
User 4947: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3264: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 5732: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2969: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1905: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4115: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 10]
